name,i1,i2,i3,i4,o1,o2,candidate_efficiency,candidate_efficient,KAT_efficiency,LCJ_efficiency,SZZ_efficiency,min_distance_to_false
RZE_cand_4256,0.396,6,11.3,2.925,0.3,2.1,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_4257,0.396,6,11.3,2.925,0.3,2.311,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_14904,0.5760000000000002,6,11.3,1.875,0.3,3.787999999999999,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_8853,0.4680000000000001,6,11.3,2.8199999999999994,0.3,3.155,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_7845,0.4680000000000001,6,11.3,1.875,0.3,3.155,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_7733,0.4680000000000001,6,11.3,1.7699999999999998,0.3,3.155,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_3697,0.396,6,11.3,2.3999999999999995,0.3,2.311,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_3698,0.396,6,11.3,2.3999999999999995,0.3,2.522,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_3475,0.396,6,11.3,2.1899999999999995,0.3,2.733,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_12775,0.5400000000000001,6,11.3,2.085,0.3,3.576999999999999,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_15240,0.5760000000000002,6,11.3,2.1899999999999995,0.3,3.787999999999999,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_16024,0.5760000000000002,6,11.3,2.925,0.3,3.787999999999999,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_16136,0.5760000000000002,6,11.3,3.03,0.3,3.787999999999999,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_9301,0.4680000000000001,6,11.3,3.2399999999999998,0.3,3.155,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_4259,0.396,6,11.3,2.925,0.3,2.733,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_4144,0.396,6,11.3,2.8199999999999994,0.3,2.1,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_4145,0.396,6,11.3,2.8199999999999994,0.3,2.311,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_15352,0.5760000000000002,6,11.3,2.295,0.3,3.787999999999999,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_8181,0.4680000000000001,6,11.3,2.1899999999999995,0.3,3.155,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_3139,0.396,6,11.3,1.875,0.3,2.733,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_10534,0.5040000000000001,6,11.3,2.1899999999999995,0.3,3.365999999999999,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_13335,0.5400000000000001,6,11.3,2.6099999999999994,0.3,3.576999999999999,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_13895,0.5400000000000001,6,11.3,3.135,0.3,3.576999999999999,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_12663,0.5400000000000001,6,11.3,1.98,0.3,3.576999999999999,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_11318,0.5040000000000001,6,11.3,2.925,0.3,3.365999999999999,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_4258,0.396,6,11.3,2.925,0.3,2.522,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_3248,0.396,6,11.3,1.98,0.3,2.1,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_3249,0.396,6,11.3,1.98,0.3,2.311,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_11206,0.5040000000000001,6,11.3,2.8199999999999994,0.3,3.365999999999999,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_13783,0.5400000000000001,6,11.3,3.03,0.3,3.576999999999999,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_4370,0.396,6,11.3,3.03,0.3,2.522,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_4371,0.396,6,11.3,3.03,0.3,2.733,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_4480,0.396,6,11.3,3.135,0.3,2.1,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_4481,0.396,6,11.3,3.135,0.3,2.311,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_4482,0.396,6,11.3,3.135,0.3,2.522,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_4483,0.396,6,11.3,3.135,0.3,2.733,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_4368,0.396,6,11.3,3.03,0.3,2.1,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_4369,0.396,6,11.3,3.03,0.3,2.311,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_10086,0.5040000000000001,6,11.3,1.7699999999999998,0.3,3.365999999999999,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_9189,0.4680000000000001,6,11.3,3.135,0.3,3.155,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_8965,0.4680000000000001,6,11.3,2.925,0.3,3.155,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_16248,0.5760000000000002,6,11.3,3.135,0.3,3.787999999999999,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_8293,0.4680000000000001,6,11.3,2.295,0.3,3.155,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_15464,0.5760000000000002,6,11.3,2.3999999999999995,0.3,3.787999999999999,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_9974,0.5040000000000001,6,11.3,1.6649999999999998,0.3,3.365999999999999,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_9077,0.4680000000000001,6,11.3,3.03,0.3,3.155,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_16360,0.5760000000000002,6,11.3,3.2399999999999998,0.3,3.787999999999999,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_2579,0.396,6,11.3,1.35,0.3,2.733,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_4592,0.396,6,11.3,3.2399999999999998,0.3,2.1,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_4593,0.396,6,11.3,3.2399999999999998,0.3,2.311,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_7621,0.4680000000000001,6,11.3,1.6649999999999998,0.3,3.155,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_3360,0.396,6,11.3,2.085,0.3,2.1,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_3361,0.396,6,11.3,2.085,0.3,2.311,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_15576,0.5760000000000002,6,11.3,2.505,0.3,3.787999999999999,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_4594,0.396,6,11.3,3.2399999999999998,0.3,2.522,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_4595,0.396,6,11.3,3.2399999999999998,0.3,2.733,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_3362,0.396,6,11.3,2.085,0.3,2.522,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_3363,0.396,6,11.3,2.085,0.3,2.733,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_2690,0.396,6,11.3,1.4549999999999998,0.3,2.522,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_2803,0.396,6,11.3,1.5599999999999998,0.3,2.733,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_2914,0.396,6,11.3,1.6649999999999998,0.3,2.522,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_2912,0.396,6,11.3,1.6649999999999998,0.3,2.1,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_8405,0.4680000000000001,6,11.3,2.3999999999999995,0.3,3.155,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_12551,0.5400000000000001,6,11.3,1.875,0.3,3.576999999999999,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_10310,0.5040000000000001,6,11.3,1.98,0.3,3.365999999999999,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_3584,0.396,6,11.3,2.295,0.3,2.1,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_10982,0.5040000000000001,6,11.3,2.6099999999999994,0.3,3.365999999999999,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_10422,0.5040000000000001,6,11.3,2.085,0.3,3.365999999999999,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_3473,0.396,6,11.3,2.1899999999999995,0.3,2.311,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_3474,0.396,6,11.3,2.1899999999999995,0.3,2.522,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_13111,0.5400000000000001,6,11.3,2.3999999999999995,0.3,3.576999999999999,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_3026,0.396,6,11.3,1.7699999999999998,0.3,2.522,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_3027,0.396,6,11.3,1.7699999999999998,0.3,2.733,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_3136,0.396,6,11.3,1.875,0.3,2.1,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_3137,0.396,6,11.3,1.875,0.3,2.311,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_3138,0.396,6,11.3,1.875,0.3,2.522,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_11430,0.5040000000000001,6,11.3,3.03,0.3,3.365999999999999,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_10646,0.5040000000000001,6,11.3,2.295,0.3,3.365999999999999,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_15688,0.5760000000000002,6,11.3,2.6099999999999994,0.3,3.787999999999999,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_15800,0.5760000000000002,6,11.3,2.715,0.3,3.787999999999999,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_8517,0.4680000000000001,6,11.3,2.505,0.3,3.155,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_8629,0.4680000000000001,6,11.3,2.6099999999999994,0.3,3.155,1.0,True,1.0,1.0,1.0,0.07200000000000006
RZE_cand_6276,0.432,6,11.3,2.6099999999999994,0.3,2.9439999999999995,1.0,True,1.0,1.0,1.0,0.07200000000000012
RZE_cand_6948,0.432,6,11.3,3.2399999999999998,0.3,2.9439999999999995,1.0,True,1.0,1.0,1.0,0.07200000000000012
RZE_cand_6836,0.432,6,11.3,3.135,0.3,2.9439999999999995,1.0,True,1.0,1.0,1.0,0.07200000000000012
RZE_cand_6724,0.432,6,11.3,3.03,0.3,2.9439999999999995,1.0,True,1.0,1.0,1.0,0.07200000000000012
RZE_cand_6500,0.432,6,11.3,2.8199999999999994,0.3,2.9439999999999995,1.0,True,1.0,1.0,1.0,0.07200000000000012
RZE_cand_6612,0.432,6,11.3,2.925,0.3,2.9439999999999995,1.0,True,1.0,1.0,1.0,0.07200000000000012
RZE_cand_6388,0.432,6,11.3,2.715,0.3,2.9439999999999995,1.0,True,1.0,1.0,1.0,0.07200000000000012
RZE_cand_5268,0.432,6,11.3,1.6649999999999998,0.3,2.9439999999999995,1.0,True,1.0,1.0,1.0,0.07200000000000012
RZE_cand_5828,0.432,6,11.3,2.1899999999999995,0.3,2.9439999999999995,1.0,True,1.0,1.0,1.0,0.07200000000000012
RZE_cand_6164,0.432,6,11.3,2.505,0.3,2.9439999999999995,1.0,True,1.0,1.0,1.0,0.07200000000000012
RZE_cand_6052,0.432,6,11.3,2.3999999999999995,0.3,2.9439999999999995,1.0,True,1.0,1.0,1.0,0.07200000000000012
RZE_cand_5492,0.432,6,11.3,1.875,0.3,2.9439999999999995,1.0,True,1.0,1.0,1.0,0.07200000000000012
RZE_cand_5380,0.432,6,11.3,1.7699999999999998,0.3,2.9439999999999995,1.0,True,1.0,1.0,1.0,0.07200000000000012
RZE_cand_5940,0.432,6,11.3,2.295,0.3,2.9439999999999995,1.0,True,1.0,1.0,1.0,0.07200000000000012
RZE_cand_5156,0.432,6,11.3,1.5599999999999998,0.3,2.9439999999999995,1.0,True,1.0,1.0,1.0,0.07200000000000012
RZE_cand_5716,0.432,6,11.3,2.085,0.3,2.9439999999999995,1.0,True,1.0,1.0,1.0,0.07200000000000012
RZE_cand_5604,0.432,6,11.3,1.98,0.3,2.9439999999999995,1.0,True,1.0,1.0,1.0,0.07200000000000012
RZE_cand_5044,0.432,6,11.3,1.4549999999999998,0.3,2.9439999999999995,1.0,True,1.0,1.0,1.0,0.07200000000000012
RZE_cand_11988,0.5400000000000001,6,11.3,1.35,0.3,2.9439999999999995,1.0,True,1.0,1.0,1.0,0.10499999999999976
RZE_cand_23748,0.7200000000000003,6,11.3,1.35,0.3,2.9439999999999995,1.0,True,1.0,1.0,1.0,0.10499999999999976
RZE_cand_14340,0.5760000000000002,6,11.3,1.35,0.3,2.9439999999999995,1.0,True,1.0,1.0,1.0,0.10499999999999976
RZE_cand_21396,0.6840000000000003,6,11.3,1.35,0.3,2.9439999999999995,1.0,True,1.0,1.0,1.0,0.10499999999999976
RZE_cand_9636,0.5040000000000001,6,11.3,1.35,0.3,2.9439999999999995,1.0,True,1.0,1.0,1.0,0.10499999999999976
RZE_cand_19044,0.6480000000000002,6,11.3,1.35,0.3,2.9439999999999995,1.0,True,1.0,1.0,1.0,0.10499999999999976
RZE_cand_16692,0.6120000000000002,6,11.3,1.35,0.3,2.9439999999999995,1.0,True,1.0,1.0,1.0,0.10499999999999976
RZE_cand_16576,0.6120000000000002,6,11.3,1.245,0.3,2.1,1.0,True,1.0,1.0,1.0,0.10499999999999998
RZE_cand_14224,0.5760000000000002,6,11.3,1.245,0.3,2.1,1.0,True,1.0,1.0,1.0,0.10499999999999998
RZE_cand_19157,0.6480000000000002,6,11.3,1.4549999999999998,0.3,3.155,1.0,True,1.0,1.0,1.0,0.10499999999999998
RZE_cand_14453,0.5760000000000002,6,11.3,1.4549999999999998,0.3,3.155,1.0,True,1.0,1.0,1.0,0.10499999999999998
RZE_cand_21735,0.6840000000000003,6,11.3,1.6649999999999998,0.3,3.576999999999999,1.0,True,1.0,1.0,1.0,0.10499999999999998
RZE_cand_16918,0.6120000000000002,6,11.3,1.5599999999999998,0.3,3.365999999999999,1.0,True,1.0,1.0,1.0,0.10499999999999998
RZE_cand_21282,0.6840000000000003,6,11.3,1.245,0.3,2.522,1.0,True,1.0,1.0,1.0,0.10499999999999998
RZE_cand_21509,0.6840000000000003,6,11.3,1.4549999999999998,0.3,3.155,1.0,True,1.0,1.0,1.0,0.10499999999999998
RZE_cand_19270,0.6480000000000002,6,11.3,1.5599999999999998,0.3,3.365999999999999,1.0,True,1.0,1.0,1.0,0.10499999999999998
RZE_cand_7170,0.4680000000000001,6,11.3,1.245,0.3,2.522,1.0,True,1.0,1.0,1.0,0.10499999999999998
RZE_cand_18929,0.6480000000000002,6,11.3,1.245,0.3,2.311,1.0,True,1.0,1.0,1.0,0.10499999999999998
RZE_cand_12101,0.5400000000000001,6,11.3,1.4549999999999998,0.3,3.155,1.0,True,1.0,1.0,1.0,0.10499999999999998
RZE_cand_16577,0.6120000000000002,6,11.3,1.245,0.3,2.311,1.0,True,1.0,1.0,1.0,0.10499999999999998
RZE_cand_16578,0.6120000000000002,6,11.3,1.245,0.3,2.522,1.0,True,1.0,1.0,1.0,0.10499999999999998
RZE_cand_16579,0.6120000000000002,6,11.3,1.245,0.3,2.733,1.0,True,1.0,1.0,1.0,0.10499999999999998
RZE_cand_7171,0.4680000000000001,6,11.3,1.245,0.3,2.733,1.0,True,1.0,1.0,1.0,0.10499999999999998
RZE_cand_9521,0.5040000000000001,6,11.3,1.245,0.3,2.311,1.0,True,1.0,1.0,1.0,0.10499999999999998
RZE_cand_18930,0.6480000000000002,6,11.3,1.245,0.3,2.522,1.0,True,1.0,1.0,1.0,0.10499999999999998
RZE_cand_18931,0.6480000000000002,6,11.3,1.245,0.3,2.733,1.0,True,1.0,1.0,1.0,0.10499999999999998
RZE_cand_18928,0.6480000000000002,6,11.3,1.245,0.3,2.1,1.0,True,1.0,1.0,1.0,0.10499999999999998
RZE_cand_7169,0.4680000000000001,6,11.3,1.245,0.3,2.311,1.0,True,1.0,1.0,1.0,0.10499999999999998
RZE_cand_14225,0.5760000000000002,6,11.3,1.245,0.3,2.311,1.0,True,1.0,1.0,1.0,0.10499999999999998
RZE_cand_14226,0.5760000000000002,6,11.3,1.245,0.3,2.522,1.0,True,1.0,1.0,1.0,0.10499999999999998
RZE_cand_16805,0.6120000000000002,6,11.3,1.4549999999999998,0.3,3.155,1.0,True,1.0,1.0,1.0,0.10499999999999998
RZE_cand_14227,0.5760000000000002,6,11.3,1.245,0.3,2.733,1.0,True,1.0,1.0,1.0,0.10499999999999998
RZE_cand_21280,0.6840000000000003,6,11.3,1.245,0.3,2.1,1.0,True,1.0,1.0,1.0,0.10499999999999998
RZE_cand_21281,0.6840000000000003,6,11.3,1.245,0.3,2.311,1.0,True,1.0,1.0,1.0,0.10499999999999998
RZE_cand_11875,0.5400000000000001,6,11.3,1.245,0.3,2.733,1.0,True,1.0,1.0,1.0,0.10499999999999998
RZE_cand_21283,0.6840000000000003,6,11.3,1.245,0.3,2.733,1.0,True,1.0,1.0,1.0,0.10499999999999998
RZE_cand_23634,0.7200000000000003,6,11.3,1.245,0.3,2.522,1.0,True,1.0,1.0,1.0,0.10499999999999998
RZE_cand_23632,0.7200000000000003,6,11.3,1.245,0.3,2.1,1.0,True,1.0,1.0,1.0,0.10499999999999998
RZE_cand_21622,0.6840000000000003,6,11.3,1.5599999999999998,0.3,3.365999999999999,1.0,True,1.0,1.0,1.0,0.10499999999999998
RZE_cand_23633,0.7200000000000003,6,11.3,1.245,0.3,2.311,1.0,True,1.0,1.0,1.0,0.10499999999999998
RZE_cand_11872,0.5400000000000001,6,11.3,1.245,0.3,2.1,1.0,True,1.0,1.0,1.0,0.10499999999999998
RZE_cand_11873,0.5400000000000001,6,11.3,1.245,0.3,2.311,1.0,True,1.0,1.0,1.0,0.10499999999999998
RZE_cand_11874,0.5400000000000001,6,11.3,1.245,0.3,2.522,1.0,True,1.0,1.0,1.0,0.10499999999999998
RZE_cand_23635,0.7200000000000003,6,11.3,1.245,0.3,2.733,1.0,True,1.0,1.0,1.0,0.10499999999999998
RZE_cand_24087,0.7200000000000003,6,11.3,1.6649999999999998,0.3,3.576999999999999,1.0,True,1.0,1.0,1.0,0.10499999999999998
RZE_cand_7168,0.4680000000000001,6,11.3,1.245,0.3,2.1,1.0,True,1.0,1.0,1.0,0.10499999999999998
RZE_cand_14566,0.5760000000000002,6,11.3,1.5599999999999998,0.3,3.365999999999999,1.0,True,1.0,1.0,1.0,0.10499999999999998
RZE_cand_23974,0.7200000000000003,6,11.3,1.5599999999999998,0.3,3.365999999999999,1.0,True,1.0,1.0,1.0,0.10499999999999998
RZE_cand_23861,0.7200000000000003,6,11.3,1.4549999999999998,0.3,3.155,1.0,True,1.0,1.0,1.0,0.10499999999999998
RZE_cand_9520,0.5040000000000001,6,11.3,1.245,0.3,2.1,1.0,True,1.0,1.0,1.0,0.10499999999999998
RZE_cand_9523,0.5040000000000001,6,11.3,1.245,0.3,2.733,1.0,True,1.0,1.0,1.0,0.10499999999999998
RZE_cand_9522,0.5040000000000001,6,11.3,1.245,0.3,2.522,1.0,True,1.0,1.0,1.0,0.10499999999999998
RZE_cand_19383,0.6480000000000002,6,11.3,1.6649999999999998,0.3,3.576999999999999,1.0,True,1.0,1.0,1.0,0.10499999999999998
RZE_cand_17031,0.6120000000000002,6,11.3,1.6649999999999998,0.3,3.576999999999999,1.0,True,1.0,1.0,1.0,0.10499999999999998
RZE_cand_21848,0.6840000000000003,6,11.3,1.7699999999999998,0.3,3.787999999999999,1.0,True,1.0,1.0,1.0,0.1050000000000002
RZE_cand_19496,0.6480000000000002,6,11.3,1.7699999999999998,0.3,3.787999999999999,1.0,True,1.0,1.0,1.0,0.1050000000000002
RZE_cand_24200,0.7200000000000003,6,11.3,1.7699999999999998,0.3,3.787999999999999,1.0,True,1.0,1.0,1.0,0.1050000000000002
RZE_cand_8294,0.4680000000000001,6,11.3,2.295,0.3,3.365999999999999,1.0,True,1.0,0.9732620321,1.0,0.1080000000000001
RZE_cand_338,0.36,6,11.3,1.4549999999999998,0.3,2.522,1.0,True,1.0,0.9992069786,1.0,0.1080000000000001
RZE_cand_339,0.36,6,11.3,1.4549999999999998,0.3,2.733,1.0,True,1.0,0.9220636663,1.0,0.1080000000000001
RZE_cand_562,0.36,6,11.3,1.6649999999999998,0.3,2.522,1.0,True,1.0,0.9992069786,1.0,0.1080000000000001
RZE_cand_561,0.36,6,11.3,1.6649999999999998,0.3,2.311,1.0,True,1.0,1.0,1.0,0.1080000000000001
RZE_cand_449,0.36,6,11.3,1.5599999999999998,0.3,2.311,1.0,True,1.0,1.0,1.0,0.1080000000000001
RZE_cand_450,0.36,6,11.3,1.5599999999999998,0.3,2.522,1.0,True,1.0,0.9992069786,1.0,0.1080000000000001
RZE_cand_448,0.36,6,11.3,1.5599999999999998,0.3,2.1,1.0,True,1.0,1.0,1.0,0.1080000000000001
RZE_cand_225,0.36,6,11.3,1.35,0.3,2.311,1.0,True,1.0,1.0,1.0,0.1080000000000001
RZE_cand_11431,0.5040000000000001,6,11.3,3.03,0.3,3.576999999999999,1.0,True,1.0,0.9863013699,1.0,0.1080000000000001
RZE_cand_3364,0.396,6,11.3,2.085,0.3,2.9439999999999995,1.0,True,1.0,0.941576087,1.0,0.1080000000000001
RZE_cand_3252,0.396,6,11.3,1.98,0.3,2.9439999999999995,1.0,True,1.0,0.941576087,1.0,0.1080000000000001
RZE_cand_13896,0.5400000000000001,6,11.3,3.135,0.3,3.787999999999999,1.0,True,1.0,0.9978880676,1.0,0.1080000000000001
RZE_cand_787,0.36,6,11.3,1.875,0.3,2.733,1.0,True,1.0,0.9220636663,1.0,0.1080000000000001
RZE_cand_8182,0.4680000000000001,6,11.3,2.1899999999999995,0.3,3.365999999999999,1.0,True,1.0,0.9732620321,1.0,0.1080000000000001
RZE_cand_896,0.36,6,11.3,1.98,0.3,2.1,1.0,True,1.0,1.0,1.0,0.1080000000000001
RZE_cand_897,0.36,6,11.3,1.98,0.3,2.311,1.0,True,1.0,1.0,1.0,0.1080000000000001
RZE_cand_14008,0.5400000000000001,6,11.3,3.2399999999999998,0.3,3.787999999999999,1.0,True,1.0,0.9978880676,1.0,0.1080000000000001
RZE_cand_13672,0.5400000000000001,6,11.3,2.925,0.3,3.787999999999999,1.0,True,1.0,0.9978880676,1.0,0.1080000000000001
RZE_cand_13784,0.5400000000000001,6,11.3,3.03,0.3,3.787999999999999,1.0,True,1.0,0.9978880676,1.0,0.1080000000000001
RZE_cand_786,0.36,6,11.3,1.875,0.3,2.522,1.0,True,1.0,0.9992069786,1.0,0.1080000000000001
RZE_cand_3140,0.396,6,11.3,1.875,0.3,2.9439999999999995,1.0,True,1.0,0.941576087,1.0,0.1080000000000001
RZE_cand_3028,0.396,6,11.3,1.7699999999999998,0.3,2.9439999999999995,1.0,True,1.0,0.941576087,1.0,0.1080000000000001
RZE_cand_3476,0.396,6,11.3,2.1899999999999995,0.3,2.9439999999999995,1.0,True,1.0,0.941576087,1.0,0.1080000000000001
RZE_cand_11207,0.5040000000000001,6,11.3,2.8199999999999994,0.3,3.576999999999999,1.0,True,1.0,0.9863013699,1.0,0.1080000000000001
RZE_cand_9302,0.4680000000000001,6,11.3,3.2399999999999998,0.3,3.365999999999999,1.0,True,1.0,0.9897554222,1.0,0.1080000000000001
RZE_cand_11095,0.5040000000000001,6,11.3,2.715,0.3,3.576999999999999,1.0,True,1.0,0.9863013699,1.0,0.1080000000000001
RZE_cand_13560,0.5400000000000001,6,11.3,2.8199999999999994,0.3,3.787999999999999,1.0,True,1.0,0.9978880676,1.0,0.1080000000000001
RZE_cand_2916,0.396,6,11.3,1.6649999999999998,0.3,2.9439999999999995,1.0,True,1.0,0.941576087,1.0,0.1080000000000001
RZE_cand_11319,0.5040000000000001,6,11.3,2.925,0.3,3.576999999999999,1.0,True,1.0,0.9863013699,1.0,0.1080000000000001
RZE_cand_898,0.36,6,11.3,1.98,0.3,2.522,1.0,True,1.0,0.9992069786,1.0,0.1080000000000001
RZE_cand_8518,0.4680000000000001,6,11.3,2.505,0.3,3.365999999999999,1.0,True,1.0,0.9732620321,1.0,0.1080000000000001
RZE_cand_899,0.36,6,11.3,1.98,0.3,2.733,1.0,True,1.0,0.9220636663,1.0,0.1080000000000001
RZE_cand_10087,0.5040000000000001,6,11.3,1.7699999999999998,0.3,3.576999999999999,1.0,True,1.0,0.9863013699,1.0,0.1080000000000001
RZE_cand_3700,0.396,6,11.3,2.3999999999999995,0.3,2.9439999999999995,1.0,True,1.0,0.941576087,1.0,0.1080000000000001
RZE_cand_3588,0.396,6,11.3,2.295,0.3,2.9439999999999995,1.0,True,1.0,0.941576087,1.0,0.1080000000000001
RZE_cand_2804,0.396,6,11.3,1.5599999999999998,0.3,2.9439999999999995,1.0,True,1.0,0.941576087,1.0,0.1080000000000001
RZE_cand_9190,0.4680000000000001,6,11.3,3.135,0.3,3.365999999999999,1.0,True,1.0,0.981375866,1.0,0.1080000000000001
RZE_cand_13448,0.5400000000000001,6,11.3,2.715,0.3,3.787999999999999,1.0,True,1.0,0.9978880676,1.0,0.1080000000000001
RZE_cand_3812,0.396,6,11.3,2.505,0.3,2.9439999999999995,1.0,True,1.0,0.941576087,1.0,0.1080000000000001
RZE_cand_13336,0.5400000000000001,6,11.3,2.6099999999999994,0.3,3.787999999999999,1.0,True,1.0,0.9978880676,1.0,0.1080000000000001
RZE_cand_224,0.36,6,11.3,1.35,0.3,2.1,1.0,True,1.0,1.0,1.0,0.1080000000000001
RZE_cand_2692,0.396,6,11.3,1.4549999999999998,0.3,2.9439999999999995,1.0,True,1.0,0.941576087,1.0,0.1080000000000001
RZE_cand_674,0.36,6,11.3,1.7699999999999998,0.3,2.522,1.0,True,1.0,0.9992069786,1.0,0.1080000000000001
RZE_cand_675,0.36,6,11.3,1.7699999999999998,0.3,2.733,1.0,True,1.0,0.9220636663,1.0,0.1080000000000001
RZE_cand_784,0.36,6,11.3,1.875,0.3,2.1,1.0,True,1.0,1.0,1.0,0.1080000000000001
RZE_cand_785,0.36,6,11.3,1.875,0.3,2.311,1.0,True,1.0,1.0,1.0,0.1080000000000001
RZE_cand_9078,0.4680000000000001,6,11.3,3.03,0.3,3.365999999999999,1.0,True,1.0,0.9732620321,1.0,0.1080000000000001
RZE_cand_10199,0.5040000000000001,6,11.3,1.875,0.3,3.576999999999999,1.0,True,1.0,0.9863013699,1.0,0.1080000000000001
RZE_cand_3924,0.396,6,11.3,2.6099999999999994,0.3,2.9439999999999995,1.0,True,1.0,0.9458555477,1.0,0.1080000000000001
RZE_cand_2240,0.36,6,11.3,3.2399999999999998,0.3,2.1,1.0,True,1.0,1.0,1.0,0.1080000000000001
RZE_cand_13224,0.5400000000000001,6,11.3,2.505,0.3,3.787999999999999,1.0,True,1.0,0.9978880676,1.0,0.1080000000000001
